subject,Task,Sedation,scan,model01_sampling2,model02_sampling2,model03_sampling2,model04_sampling2,model01_sampling2_5,model02_sampling2_5,model03_sampling2_5,model04_sampling2_5,model01_sampling3,model02_sampling3,model03_sampling3,model04_sampling3
14,1,4,109,0.0028669433586798,6.21023877931132,0.55438868116819,0.266776000049596,0.127513696232435,0.637482764244853,0.0911597138783611,35.7150471221952,0.0626072298587918,11.0493544435714,0.337094604083611,0.55795050429663
14,1,4,110,0.000897750112465162,0.00117932040861728,0.55438868116819,1.1255178343459,0.00736722400318743,0.007490979510169,0.0911597138783611,0.195575695590331,0.00800396871639767,0.00052758169262189,0.337094604083611,0.0304460180384656
14,1,4,111,0.000897750112465162,0.000665066024661224,0.00549323936839187,0.0214568166378842,0.00736722400318743,0.00724148061589967,0.00178694625276257,0.017085986590712,0.00800396871639767,0.000966792297981284,0.0301292288244941,0.0117396047721513
14,1,4,112,0.119729610466384,0.00280926136708419,0.00470533339619361,0.0214568166378842,0.955168806887112,0.0187345457679454,0.00128538433145796,0.017085986590712,0.374275488974876,0.000384767123081357,0.0265501131937739,0.0117396047721513
14,1,4,113,0.119729610466384,0.00280926136708419,0.00890119101790835,1.23806085594729,0.955168806887112,0.0187345457679454,0.00437881470322726,0.527942905773459,0.374275488974876,0.000384767123081357,0.010372610829902,0.0232817923470257
14,1,4,114,0.00730392421782619,1.64216695666115,0.00574704891546945,0.323733504366154,1.91080139566358,0.364219378319489,0.00215848487358218,0.0180241298659869,5.21482156667783,0.0060859153008551,0.00447481016874922,0.0104278434564413
14,1,4,115,0.0854743932854481,1.94323504698886,0.00574704891546945,3.51989594771908,2.26520734016473,0.600934941898843,0.00215848487358218,0.248833527025446,0.00180731126835369,0.979130542714592,0.00447481016874922,0.082983848942514
14,1,4,116,0.0854743932854481,1.94323504698886,0.604685477243374,3.51989594771908,2.26520734016473,0.600934941898843,0.0693718385921667,0.248833527025446,0.00180731126835369,0.979130542714592,0.317103578986609,0.082983848942514
14,1,4,117,0.00338307247811064,0.0216496791213872,0.00566199725296567,0.0828380086193806,0.00427160292740002,0.0887522516391484,0.0109239890567321,0.0794567513082237,0.277337534865272,0.091920451062297,7.42926696868823,0.113855813530715
14,1,4,118,0.00124453354839313,6.21023877931132,0.00745943103111905,0.266776000049596,0.00721115762066263,0.637482764244853,0.00389183269551145,35.7150471221952,0.180885706099087,11.0493544435714,0.127543001214397,0.55795050429663
14,1,4,119,0.119729610466384,2.51695835945326,0.00745943103111905,1.1255178343459,0.955168806887112,2.07161837788099,0.00389183269551145,0.195575695590331,0.374275488974876,0.0170259236292089,0.127543001214397,0.0304460180384656
14,1,4,120,0.119729610466384,2.51695835945326,0.55438868116819,1.1255178343459,0.955168806887112,2.07161837788099,0.0911597138783611,0.195575695590331,0.374275488974876,0.0170259236292089,0.337094604083611,0.0304460180384656
14,1,4,121,0.0283482787975696,0.0182330452859132,0.00682140723146167,0.0235758651632808,2.25413040754123,0.792073675467225,0.0271818408349148,0.0446402852460413,0.00455752531649299,1.5836940664815,1.28863466561098,0.413140975149215
14,1,4,122,0.000591375879210935,1.64216695666115,0.00574704891546945,0.323733504366154,0.0108808565832558,0.364219378319489,0.00215848487358218,0.0180241298659869,0.14805814512059,0.0060859153008551,0.00447481016874922,0.0104278434564413
14,1,4,123,0.0854743932854481,1.94323504698886,0.604685477243374,3.51989594771908,2.26520734016473,0.600934941898843,0.0693718385921667,0.248833527025446,0.00180731126835369,0.979130542714592,0.317103578986609,0.082983848942514
14,1,4,124,0.0854743932854481,0.0105397336339102,0.0607581528799409,0.0828380086193806,2.26520734016473,0.0365217655719965,0.00286242278313664,0.0794567513082237,0.00180731126835369,0.11428002655006,0.606361221118054,0.113855813530715
14,1,4,125,0.000346611351310908,0.0065691106384032,0.00425213042158914,6.8912389689197,0.00321648792499412,0.0214254701364363,0.00215396395824063,0.0439808350560814,0.0213564792567387,0.546167159681693,0.0185517287515491,0.360206228307708
14,1,4,126,0.000897750112465162,0.00117932040861728,10.1060827512926,6.8912389689197,0.00736722400318743,0.007490979510169,6.71371015764447,0.0439808350560814,0.00800396871639767,0.00052758169262189,0.127787755763169,0.360206228307708
